index,period,attendances
10831,2018-09-01,6608
10832,2018-09-01,1094
10833,2018-09-01,4903
10834,2018-09-01,8954
10835,2018-09-01,1716
10836,2018-09-01,3992
10837,2018-09-01,14143
10838,2018-09-01,3746
10839,2018-09-01,10245
10840,2018-09-01,475
10841,2018-09-01,235
10842,2018-09-01,1568
10843,2018-09-01,19859
10844,2018-09-01,9334
10845,2018-09-01,860
10846,2018-09-01,579
10847,2018-09-01,1979
10848,2018-09-01,3859
10849,2018-09-01,879
10850,2018-09-01,6850
10851,2018-09-01,12627
10852,2018-09-01,2346
10853,2018-09-01,7529
10854,2018-09-01,2580
10855,2018-09-01,2926
10856,2018-09-01,11146
10857,2018-09-01,1437
10858,2018-09-01,535
10859,2018-09-01,9753
10860,2018-09-01,755
10861,2018-09-01,2146
10862,2018-09-01,1087
10863,2018-09-01,9263
10864,2018-09-01,1491
10865,2018-09-01,577
10866,2018-09-01,6032
10867,2018-09-01,4236
10868,2018-09-01,781
10869,2018-09-01,4912
10870,2018-09-01,7840
10871,2018-09-01,695
10872,2018-09-01,9711
10873,2018-09-01,8560
10874,2018-09-01,1624
10875,2018-09-01,2330
10876,2018-09-01,11828
10877,2018-09-01,2879
10878,2018-09-01,3457
10879,2018-09-01,4633
10880,2018-09-01,1272
10881,2018-09-01,3949
10882,2018-09-01,4363
10883,2018-09-01,1157
10884,2018-09-01,6194
10885,2018-09-01,12488
10886,2018-09-01,6863
10887,2018-09-01,4582
10888,2018-09-01,7805
10889,2018-09-01,3989
10890,2018-09-01,1042
10891,2018-09-01,175
10892,2018-09-01,556
10893,2018-09-01,5607
10894,2018-09-01,1812
10895,2018-09-01,6559
10896,2018-09-01,11588
10897,2018-09-01,7679
10898,2018-09-01,4049
10899,2018-09-01,6326
10900,2018-09-01,915
10901,2018-09-01,4050
10902,2018-09-01,288
10903,2018-09-01,1466
10904,2018-09-01,7270
10905,2018-09-01,1491
10906,2018-09-01,6238
10907,2018-09-01,180
10908,2018-09-01,6343
10909,2018-09-01,1249
10910,2018-09-01,893
10911,2018-09-01,6162
10912,2018-09-01,3317
10913,2018-09-01,9515
10914,2018-09-01,1927
10915,2018-09-01,8544
10916,2018-09-01,248
10917,2018-09-01,4207
10918,2018-09-01,4065
10919,2018-09-01,3106
10920,2018-09-01,1706
10921,2018-09-01,4617
10922,2018-08-01,15473
10923,2018-08-01,743
10924,2018-08-01,7184
10925,2018-08-01,25099
10926,2018-08-01,833
10927,2018-08-01,12650
10928,2018-08-01,4436
10929,2018-08-01,1438
10930,2018-08-01,17436
10931,2018-08-01,16715
10932,2018-08-01,7517
10933,2018-08-01,6093
10934,2018-08-01,9643
10935,2018-08-01,775
10936,2018-08-01,11737
10937,2018-08-01,460
10938,2018-08-01,1915
10939,2018-08-01,12819
10940,2018-08-01,750
10941,2018-08-01,3290
10942,2018-08-01,3799
10943,2018-08-01,9696
10944,2018-08-01,4051
10945,2018-08-01,9501
10946,2018-08-01,4008
10947,2018-08-01,9863
10948,2018-08-01,15338
10949,2018-08-01,6523
10950,2018-08-01,772
10951,2018-08-01,8748
10952,2018-08-01,1147
10953,2018-08-01,11960
10954,2018-08-01,11471
10955,2018-08-01,11123
10956,2018-08-01,15488
10957,2018-08-01,8034
10958,2018-08-01,4492
10959,2018-08-01,7590
10960,2018-08-01,443
10961,2018-08-01,5071
10962,2018-08-01,18378
10963,2018-08-01,3120
10964,2018-08-01,12596
10965,2018-08-01,1323
10966,2018-08-01,5084
10967,2018-08-01,7486
10968,2018-08-01,3360
10969,2018-08-01,3142
10970,2018-08-01,2242
10971,2018-08-01,2752
10972,2018-08-01,11221
10973,2018-08-01,8782
10974,2018-08-01,8159
10975,2018-08-01,4884
10976,2018-08-01,2930
10977,2018-08-01,12181
10978,2018-08-01,6290
10979,2018-08-01,141
10980,2018-08-01,2926
10981,2018-08-01,3663
10982,2018-08-01,9662
10983,2018-08-01,3552
10984,2018-08-01,5961
10985,2018-08-01,1574
10986,2018-08-01,3145
10987,2018-08-01,5714
10988,2018-08-01,6042
10989,2018-08-01,1696
10990,2018-08-01,8850
10991,2018-08-01,4109
10992,2018-08-01,15569
10993,2018-08-01,5499
10994,2018-08-01,2297
10995,2018-08-01,734
10996,2018-08-01,6818
10997,2018-08-01,1859
10998,2018-08-01,941
10999,2018-08-01,6647
11000,2018-08-01,754
11001,2018-08-01,7495
11002,2018-08-01,188
11003,2018-08-01,12161
11004,2018-08-01,4062
11005,2018-08-01,8603
11006,2018-08-01,3183
11007,2018-08-01,358
11008,2018-08-01,625
11009,2018-08-01,465
11010,2018-08-01,8235
11011,2018-08-01,409
11012,2018-08-01,6945
11013,2018-08-01,4398
11014,2018-08-01,9426
11015,2018-08-01,2834
11016,2018-08-01,12395
11017,2018-08-01,735
11018,2018-08-01,8288
11019,2018-08-01,1120
11020,2018-08-01,1159
11021,2018-08-01,5597
11022,2018-08-01,4343
11023,2018-08-01,11859
11024,2018-08-01,1749
11025,2018-08-01,2680
11026,2018-08-01,2177
11027,2018-08-01,384
11028,2018-08-01,281
11029,2018-08-01,2043
11030,2018-08-01,13242
11031,2018-08-01,1254
11032,2018-08-01,2837
11033,2018-08-01,8536
11034,2018-08-01,4290
11035,2018-08-01,9372
11036,2018-08-01,1856
11037,2018-08-01,2487
11038,2018-08-01,688
11039,2018-08-01,5441
11040,2018-08-01,5583
11041,2018-08-01,806
11042,2018-08-01,7030
11043,2018-08-01,1454
11044,2018-08-01,2236
11045,2018-08-01,8360
11046,2018-08-01,4972
11047,2018-08-01,8373
11048,2018-08-01,6051
11049,2018-08-01,10965
11050,2018-08-01,7876
11051,2018-08-01,12383
11052,2018-08-01,1359
11053,2018-08-01,29102
11054,2018-08-01,3522
11055,2018-08-01,11456
11056,2018-08-01,1867
11057,2018-08-01,5625
11058,2018-08-01,15994
11059,2018-08-01,8883
11060,2018-08-01,18073
11061,2018-08-01,1812
11062,2018-08-01,15000
11063,2018-08-01,478
11064,2018-08-01,5703
11065,2018-08-01,6074
11066,2018-08-01,3528
11067,2018-08-01,2799
11068,2018-08-01,7555
11069,2018-08-01,3834
11070,2018-08-01,5691
11071,2018-08-01,381
11072,2018-08-01,10358
11073,2018-08-01,6026
11074,2018-08-01,5004
11075,2018-08-01,401
11076,2018-08-01,7719
11077,2018-08-01,6392
11078,2018-08-01,4968
11079,2018-08-01,702
11080,2018-08-01,114
11081,2018-08-01,3873
11082,2018-08-01,7630
11083,2018-08-01,6559
11084,2018-08-01,11829
11085,2018-08-01,8635
11086,2018-08-01,782
11087,2018-08-01,9826
11088,2018-08-01,996
11089,2018-08-01,2569
11090,2018-08-01,11459
11091,2018-08-01,12311
11092,2018-08-01,8043
11093,2018-08-01,2200
11094,2018-08-01,2823
11095,2018-08-01,6068
11096,2018-08-01,592
11097,2018-08-01,10587
11098,2018-08-01,6459
11099,2018-08-01,11268
11100,2018-08-01,2905
11101,2018-08-01,2320
11102,2018-08-01,3099
11103,2018-08-01,3851
11104,2018-08-01,223
11105,2018-08-01,9107
11106,2018-08-01,5693
11107,2018-08-01,2404
11108,2018-08-01,7502
11109,2018-08-01,2436
11110,2018-08-01,1357
11111,2018-08-01,4222
11112,2018-08-01,848
11113,2018-08-01,11090
11114,2018-08-01,942
11115,2018-08-01,6266
11116,2018-08-01,6669
11117,2018-08-01,16021
11118,2018-08-01,3403
11119,2018-08-01,1066
11120,2018-08-01,19925
11121,2018-08-01,3594
11122,2018-08-01,8600
11123,2018-08-01,1645
11124,2018-08-01,5528
11125,2018-08-01,1991
11126,2018-08-01,16852
11127,2018-08-01,3408
11128,2018-08-01,1642
11129,2018-08-01,474
11130,2018-08-01,7843
11131,2018-08-01,1958
11132,2018-08-01,3565
11133,2018-08-01,10555
11134,2018-08-01,1711
11135,2018-08-01,4155
11136,2018-08-01,11972
11137,2018-08-01,8938
11138,2018-08-01,8927
11139,2018-08-01,642
11140,2018-08-01,291
11141,2018-08-01,21419
11142,2018-08-01,9144
11143,2018-08-01,3398
11144,2018-08-01,1075
11145,2018-08-01,7576
11146,2018-08-01,1815
11147,2018-08-01,9689
11148,2018-08-01,8014
11149,2018-08-01,618
11150,2018-08-01,3242
11151,2018-08-01,3363
11152,2018-08-01,9087
11153,2018-08-01,1288
11154,2018-08-01,7357
11155,2018-08-01,1863
11156,2018-08-01,10832
11157,2018-08-01,2112
11158,2018-08-01,5007
11159,2018-08-01,471
11160,2018-08-01,6538
11161,2018-08-01,3016
11162,2018-08-01,9307
11163,2018-08-01,7247
11164,2018-08-01,784
11165,2018-08-01,6807
11166,2018-08-01,4577
11167,2018-08-01,9328
11168,2018-08-01,1910
11169,2018-08-01,7622
11170,2018-08-01,7842
11171,2018-08-01,3261
11172,2018-08-01,7679
11173,2018-08-01,122
11174,2018-08-01,2108
11175,2018-08-01,6424
11176,2018-08-01,2831
11177,2018-08-01,4370
11178,2018-08-01,7527
11179,2018-08-01,3012
11180,2018-08-01,361
11181,2018-08-01,6948
11182,2018-08-01,590
11183,2018-08-01,10007
11184,2018-08-01,8208
11185,2018-08-01,7880
11186,2018-08-01,254
11187,2018-08-01,3844
11188,2018-08-01,3190
11189,2018-08-01,2213
11190,2018-08-01,3147
11191,2018-08-01,13043
11192,2018-08-01,1164
11193,2018-08-01,1741
11194,2018-08-01,6297
11195,2018-08-01,1243
11196,2018-08-01,4739
11197,2018-08-01,8538
11198,2018-08-01,1885
11199,2018-08-01,3704
11200,2018-08-01,14781
11201,2018-08-01,3870
11202,2018-08-01,10799
11203,2018-08-01,306
11204,2018-08-01,1394
11205,2018-08-01,1588
11206,2018-08-01,19432
11207,2018-08-01,9285
11208,2018-08-01,978
11209,2018-08-01,630
11210,2018-08-01,2076
11211,2018-08-01,4285
11212,2018-08-01,916
11213,2018-08-01,7298
11214,2018-08-01,12709
11215,2018-08-01,2226
11216,2018-08-01,7566
11217,2018-08-01,2502
11218,2018-08-01,2892
11219,2018-08-01,10315
11220,2018-08-01,1568
11221,2018-08-01,567
11222,2018-08-01,9921
11223,2018-08-01,754
11224,2018-08-01,2037
11225,2018-08-01,1106
11226,2018-08-01,8925
11227,2018-08-01,1541
11228,2018-08-01,673
11229,2018-08-01,5992
11230,2018-08-01,4430
11231,2018-08-01,753
11232,2018-08-01,4910
11233,2018-08-01,7850
11234,2018-08-01,682
11235,2018-08-01,9780
11236,2018-08-01,8488
11237,2018-08-01,1475
11238,2018-08-01,2537
11239,2018-08-01,12361
11240,2018-08-01,2891
11241,2018-08-01,3523
11242,2018-08-01,4813
11243,2018-08-01,1250
11244,2018-08-01,4439
11245,2018-08-01,5227
11246,2018-08-01,1484
11247,2018-08-01,6656
11248,2018-08-01,12200
11249,2018-08-01,6603
11250,2018-08-01,4777
11251,2018-08-01,7690
11252,2018-08-01,4601
11253,2018-08-01,1277
11254,2018-08-01,184
11255,2018-08-01,664
11256,2018-08-01,5921
11257,2018-08-01,2272
11258,2018-08-01,7358
11259,2018-08-01,14526
11260,2018-08-01,7532
11261,2018-08-01,5117
11262,2018-08-01,6242
11263,2018-08-01,892
11264,2018-08-01,3945
11265,2018-08-01,299
11266,2018-08-01,1509
11267,2018-08-01,8343
11268,2018-08-01,1526
11269,2018-08-01,6457
11270,2018-08-01,195
11271,2018-08-01,6904
11272,2018-08-01,1352
11273,2018-08-01,853
11274,2018-08-01,6788
11275,2018-08-01,3805
11276,2018-08-01,8788
11277,2018-08-01,2074
11278,2018-08-01,8502
11279,2018-08-01,252
11280,2018-08-01,4442
11281,2018-08-01,4417
11282,2018-08-01,3219
11283,2018-08-01,1731
11284,2018-08-01,4373
11285,2018-07-01,19303
11286,2018-07-01,791
11287,2018-07-01,5072
11288,2018-07-01,28357
11289,2018-07-01,954
11290,2018-07-01,13523
11291,2018-07-01,4718
11292,2018-07-01,1584
11293,2018-07-01,18132
11294,2018-07-01,18560
11295,2018-07-01,8568
11296,2018-07-01,6420
11297,2018-07-01,11018
11298,2018-07-01,987
11299,2018-07-01,12956
11300,2018-07-01,495
11301,2018-07-01,957
11302,2018-07-01,13847
11303,2018-07-01,838
11304,2018-07-01,3464
11305,2018-07-01,3954
11306,2018-07-01,10780
11307,2018-07-01,4221
11308,2018-07-01,10174
11309,2018-07-01,4313
11310,2018-07-01,11091
11311,2018-07-01,16777
11312,2018-07-01,7153
11313,2018-07-01,718
11314,2018-07-01,9667
11315,2018-07-01,1123
11316,2018-07-01,13220
11317,2018-07-01,12452
11318,2018-07-01,11922
11319,2018-07-01,17536
11320,2018-07-01,8150
11321,2018-07-01,5376
11322,2018-07-01,8313
11323,2018-07-01,474
11324,2018-07-01,6308
11325,2018-07-01,20481
11326,2018-07-01,3549
11327,2018-07-01,1617
11328,2018-07-01,13749
11329,2018-07-01,1481
11330,2018-07-01,2305
11331,2018-07-01,5397
11332,2018-07-01,8482
11333,2018-07-01,3431
11334,2018-07-01,3307
11335,2018-07-01,2841
11336,2018-07-01,3488
11337,2018-07-01,12143
11338,2018-07-01,10254
11339,2018-07-01,9288
11340,2018-07-01,5554
11341,2018-07-01,2880
11342,2018-07-01,13447
11343,2018-07-01,6848
11344,2018-07-01,158
11345,2018-07-01,3170
11346,2018-07-01,4847
11347,2018-07-01,10396
11348,2018-07-01,3618
11349,2018-07-01,6184
11350,2018-07-01,1680
11351,2018-07-01,3099
11352,2018-07-01,6377
11353,2018-07-01,6703
11354,2018-07-01,1884
11355,2018-07-01,9584
11356,2018-07-01,4491
11357,2018-07-01,16199
11358,2018-07-01,6047
11359,2018-07-01,2496
11360,2018-07-01,756
11361,2018-07-01,7593
11362,2018-07-01,2272
11363,2018-07-01,1024
11364,2018-07-01,6588
11365,2018-07-01,942
11366,2018-07-01,8214
11367,2018-07-01,217
11368,2018-07-01,12172
11369,2018-07-01,4270
11370,2018-07-01,9661
11371,2018-07-01,3444
11372,2018-07-01,487
11373,2018-07-01,633
11374,2018-07-01,544
11375,2018-07-01,8860
11376,2018-07-01,384
11377,2018-07-01,7970
11378,2018-07-01,4972
11379,2018-07-01,9935
11380,2018-07-01,2827
11381,2018-07-01,13058
11382,2018-07-01,929
11383,2018-07-01,9287
11384,2018-07-01,1097
11385,2018-07-01,1012
11386,2018-07-01,5514
11387,2018-07-01,4748
11388,2018-07-01,13195
11389,2018-07-01,1784
11390,2018-07-01,2939
11391,2018-07-01,2216
11392,2018-07-01,360
11393,2018-07-01,272
11394,2018-07-01,2150
11395,2018-07-01,14575
11396,2018-07-01,1169
11397,2018-07-01,3179
11398,2018-07-01,9392
11399,2018-07-01,4973
11400,2018-07-01,10176
11401,2018-07-01,2031
11402,2018-07-01,2805
11403,2018-07-01,636
11404,2018-07-01,5731
11405,2018-07-01,6181
11406,2018-07-01,977
11407,2018-07-01,7737
11408,2018-07-01,1350
11409,2018-07-01,2602
11410,2018-07-01,9565
11411,2018-07-01,5795
11412,2018-07-01,9226
11413,2018-07-01,6063
11414,2018-07-01,11844
11415,2018-07-01,8344
11416,2018-07-01,13378
11417,2018-07-01,1248
11418,2018-07-01,32209
11419,2018-07-01,4014
11420,2018-07-01,12643
11421,2018-07-01,1851
11422,2018-07-01,6100
11423,2018-07-01,17591
11424,2018-07-01,9877
11425,2018-07-01,18890
11426,2018-07-01,1866
11427,2018-07-01,16622
11428,2018-07-01,435
11429,2018-07-01,6495
11430,2018-07-01,6769
11431,2018-07-01,3706
11432,2018-07-01,3193
11433,2018-07-01,8578
11434,2018-07-01,4604
11435,2018-07-01,6159
11436,2018-07-01,405
11437,2018-07-01,11266
11438,2018-07-01,6974
11439,2018-07-01,5402
11440,2018-07-01,475
11441,2018-07-01,8089
11442,2018-07-01,6915
11443,2018-07-01,5277
11444,2018-07-01,657
11445,2018-07-01,155
11446,2018-07-01,4915
11447,2018-07-01,8136
11448,2018-07-01,7035
11449,2018-07-01,12221
11450,2018-07-01,9365
11451,2018-07-01,938
11452,2018-07-01,11105
11453,2018-07-01,1151
11454,2018-07-01,2740
11455,2018-07-01,12946
11456,2018-07-01,13453
11457,2018-07-01,8491
11458,2018-07-01,2348
11459,2018-07-01,3163
11460,2018-07-01,6524
11461,2018-07-01,659
11462,2018-07-01,11389
11463,2018-07-01,7580
11464,2018-07-01,12467
11465,2018-07-01,3597
11466,2018-07-01,2568
11467,2018-07-01,3425
11468,2018-07-01,4254
11469,2018-07-01,246
11470,2018-07-01,9710
11471,2018-07-01,6659
11472,2018-07-01,2501
11473,2018-07-01,8234
11474,2018-07-01,2700
11475,2018-07-01,1432
11476,2018-07-01,4634
11477,2018-07-01,945
11478,2018-07-01,12087
11479,2018-07-01,913
11480,2018-07-01,6705
11481,2018-07-01,8046
11482,2018-07-01,17889
11483,2018-07-01,3978
11484,2018-07-01,2300
11485,2018-07-01,1110
11486,2018-07-01,22012
11487,2018-07-01,3544
11488,2018-07-01,9525
11489,2018-07-01,5842
11490,2018-07-01,2496
11491,2018-07-01,18828
11492,2018-07-01,4047
11493,2018-07-01,1743
11494,2018-07-01,418
11495,2018-07-01,8658
11496,2018-07-01,2293
11497,2018-07-01,3749
11498,2018-07-01,11409
11499,2018-07-01,1774
11500,2018-07-01,4351
11501,2018-07-01,12839
11502,2018-07-01,9290
11503,2018-07-01,9739
11504,2018-07-01,741
11505,2018-07-01,319
11506,2018-07-01,23887
11507,2018-07-01,10181
11508,2018-07-01,3623
11509,2018-07-01,1299
11510,2018-07-01,8187
11511,2018-07-01,1871
11512,2018-07-01,10335
11513,2018-07-01,8780
11514,2018-07-01,582
11515,2018-07-01,3546
11516,2018-07-01,4822
11517,2018-07-01,105
11518,2018-07-01,9530
11519,2018-07-01,1167
11520,2018-07-01,7915
11521,2018-07-01,2001
11522,2018-07-01,11711
11523,2018-07-01,2363
11524,2018-07-01,5722
11525,2018-07-01,523
11526,2018-07-01,7001
11527,2018-07-01,3205
11528,2018-07-01,9988
11529,2018-07-01,7884
11530,2018-07-01,1083
11531,2018-07-01,7746
11532,2018-07-01,5159
11533,2018-07-01,10144
11534,2018-07-01,1919
11535,2018-07-01,8401
11536,2018-07-01,8728
11537,2018-07-01,3205
11538,2018-07-01,8283
11539,2018-07-01,92
11540,2018-07-01,2859
11541,2018-07-01,6914
11542,2018-07-01,3138
11543,2018-07-01,4762
11544,2018-07-01,7954
11545,2018-07-01,3178
11546,2018-07-01,532
11547,2018-07-01,7557
11548,2018-07-01,668
11549,2018-07-01,10643
11550,2018-07-01,8260
11551,2018-07-01,8428
11552,2018-07-01,303
11553,2018-07-01,3896
11554,2018-07-01,3661
11555,2018-07-01,2404
11556,2018-07-01,3628
11557,2018-07-01,13970
11558,2018-07-01,1177
11559,2018-07-01,1865
11560,2018-07-01,6925
11561,2018-07-01,1212
11562,2018-07-01,5405
11563,2018-07-01,9511
11564,2018-07-01,1976
11565,2018-07-01,4393
11566,2018-07-01,15468
11567,2018-07-01,4495
11568,2018-07-01,11039
11569,2018-07-01,514
11570,2018-07-01,1448
11571,2018-07-01,1825
11572,2018-07-01,21043
11573,2018-07-01,10206
11574,2018-07-01,1095
11575,2018-07-01,683
11576,2018-07-01,2103
11577,2018-07-01,4542
11578,2018-07-01,1017
11579,2018-07-01,8138
11580,2018-07-01,13528
11581,2018-07-01,2436
11582,2018-07-01,8054
11583,2018-07-01,2813
11584,2018-07-01,3434
11585,2018-07-01,12115
11586,2018-07-01,1531
11587,2018-07-01,527
11588,2018-07-01,10527
11589,2018-07-01,784
11590,2018-07-01,2455
11591,2018-07-01,1180
11592,2018-07-01,9881
11593,2018-07-01,1648
11594,2018-07-01,680
11595,2018-07-01,6517
11596,2018-07-01,4811
11597,2018-07-01,913
11598,2018-07-01,5110
11599,2018-07-01,8121
11600,2018-07-01,738
11601,2018-07-01,11086
11602,2018-07-01,9126
11603,2018-07-01,1520
11604,2018-07-01,2706
11605,2018-07-01,13017
11606,2018-07-01,3260
11607,2018-07-01,3844
11608,2018-07-01,5123
11609,2018-07-01,1522
11610,2018-07-01,4347
11611,2018-07-01,5218
11612,2018-07-01,1555
11613,2018-07-01,7542
11614,2018-07-01,13482
11615,2018-07-01,7272
11616,2018-07-01,4809
11617,2018-07-01,8086
11618,2018-07-01,4479
11619,2018-07-01,1381
11620,2018-07-01,221
11621,2018-07-01,885
11622,2018-07-01,6213
11623,2018-07-01,2348
11624,2018-07-01,7228
11625,2018-07-01,14782
11626,2018-07-01,8183
11627,2018-07-01,4696
11628,2018-07-01,6590
11629,2018-07-01,1248
11630,2018-07-01,4517
11631,2018-07-01,315
11632,2018-07-01,1579
11633,2018-07-01,9146
11634,2018-07-01,1734
11635,2018-07-01,6731
11636,2018-07-01,225
11637,2018-07-01,7165
11638,2018-07-01,1373
11639,2018-07-01,910
11640,2018-07-01,6998
11641,2018-07-01,3908
11642,2018-07-01,9895
11643,2018-07-01,1968
11644,2018-07-01,9177
11645,2018-07-01,270
11646,2018-07-01,4914
11647,2018-07-01,4609
11648,2018-07-01,3783
11649,2018-07-01,1922
11650,2018-07-01,4925
11651,2018-06-01,21187
11652,2018-06-01,785
11653,2018-06-01,2620
11654,2018-06-01,26939
11655,2018-06-01,876
11656,2018-06-01,13502
11657,2018-06-01,4635
11658,2018-06-01,1663
11659,2018-06-01,18711
11660,2018-06-01,17999
11661,2018-06-01,8404
11662,2018-06-01,6234
11663,2018-06-01,10969
11664,2018-06-01,1221
11665,2018-06-01,12523
11666,2018-06-01,474
11667,2018-06-01,989
11668,2018-06-01,13570
11669,2018-06-01,857
11670,2018-06-01,3234
11671,2018-06-01,3887
11672,2018-06-01,10547
11673,2018-06-01,4605
11674,2018-06-01,9773
11675,2018-06-01,4269
11676,2018-06-01,10542
11677,2018-06-01,16105
11678,2018-06-01,7310
11679,2018-06-01,655
11680,2018-06-01,9157
11681,2018-06-01,1198
11682,2018-06-01,12925
11683,2018-06-01,12045
11684,2018-06-01,11606
11685,2018-06-01,17159
11686,2018-06-01,8244
11687,2018-06-01,5194
11688,2018-06-01,8214
11689,2018-06-01,455
11690,2018-06-01,6086
11691,2018-06-01,19472
11692,2018-06-01,3550
11693,2018-06-01,1715
11694,2018-06-01,13225
11695,2018-06-01,1538
11696,2018-06-01,2563
11697,2018-06-01,5313
11698,2018-06-01,8518
11699,2018-06-01,3375
11700,2018-06-01,3307
11701,2018-06-01,2940
11702,2018-06-01,3696
11703,2018-06-01,11577
11704,2018-06-01,9991
11705,2018-06-01,8699
11706,2018-06-01,5847
11707,2018-06-01,2953
11708,2018-06-01,12776
11709,2018-06-01,6574
11710,2018-06-01,148
11711,2018-06-01,3298
11712,2018-06-01,4981
11713,2018-06-01,5842
11714,2018-06-01,4894
11715,2018-06-01,10166
11716,2018-06-01,3344
11717,2018-06-01,5847
11718,2018-06-01,1627
11719,2018-06-01,3062
11720,2018-06-01,8252
11721,2018-06-01,4911
11722,2018-06-01,6396
11723,2018-06-01,11300
11724,2018-06-01,4651
11725,2018-06-01,6947
11726,2018-06-01,1860
11727,2018-06-01,9293
11728,2018-06-01,4399
11729,2018-06-01,2476
11730,2018-06-01,713
11731,2018-06-01,7262
11732,2018-06-01,2349
11733,2018-06-01,20385
11734,2018-06-01,3727
11735,2018-06-01,1024
11736,2018-06-01,7304
11737,2018-06-01,1038
11738,2018-06-01,5915
11739,2018-06-01,980
11740,2018-06-01,7795
11741,2018-06-01,248
11742,2018-06-01,11239
11743,2018-06-01,4477
11744,2018-06-01,9173
11745,2018-06-01,3407
11746,2018-06-01,350
11747,2018-06-01,638
11748,2018-06-01,593
11749,2018-06-01,8456
11750,2018-06-01,421
11751,2018-06-01,7415
11752,2018-06-01,5171
11753,2018-06-01,9223
11754,2018-06-01,2567
11755,2018-06-01,12283
11756,2018-06-01,899
11757,2018-06-01,8530
11758,2018-06-01,1100
11759,2018-06-01,1213
11760,2018-06-01,5239
11761,2018-06-01,4600
11762,2018-06-01,12583
11763,2018-06-01,1715
11764,2018-06-01,2746
11765,2018-06-01,2164
11766,2018-06-01,355
11767,2018-06-01,336
11768,2018-06-01,2207
11769,2018-06-01,13812
11770,2018-06-01,1298
11771,2018-06-01,3148
11772,2018-06-01,8750
11773,2018-06-01,4446
11774,2018-06-01,9459
11775,2018-06-01,2003
11776,2018-06-01,2728
11777,2018-06-01,598
11778,2018-06-01,5600
11779,2018-06-01,6017
11780,2018-06-01,844
11781,2018-06-01,7366
11782,2018-06-01,1322
11783,2018-06-01,2778
11784,2018-06-01,8944
11785,2018-06-01,5731
11786,2018-06-01,8882
11787,2018-06-01,5707
11788,2018-06-01,11548
11789,2018-06-01,8278
11790,2018-06-01,12683
11791,2018-06-01,1185
11792,2018-06-01,10035
11793,2018-06-01,12368
11794,2018-06-01,1941
11795,2018-06-01,6196
11796,2018-06-01,18353
11797,2018-06-01,1880
11798,2018-06-01,16045
11799,2018-06-01,442
